"CodMun";"Municipio";"Pob";"Poblog"
5237;"Solana de Rioalmar ";185;5,22035582507832
5238;"Solosancho ";905;6,80793494369993
5239;"Sotalbo ";218;5,38449506278909
5240;"Sotillo de la Adrada ";4652;8,44505251363855
5241;"Tiemblo, El ";4231;8,35019365072007
5242;"Tinosillos ";790;6,67203294546107
5243;"Tolbanos ";95;4,55387689160054
5244;"Tormellas ";55;4,00733318523247
5245;"Tornadizos de avila ";432;6,06842558824411
5247;"Torre, La ";273;5,60947179518496
5246;"Tortoles ";64;4,15888308335967
5249;"Umbrias ";117;4,76217393479776
5251;"Vadillo de la Sierra ";70;4,24849524204936
5252;"Valdecasa ";77;4,34380542185368
5253;"Vega de Santa Maria ";94;4,54329478227
5254;"Velayos ";234;5,4553211153577
5256;"Villaflor ";126;4,83628190695148
5257;"Villafranca de la Sierra ";134;4,89783979995091
5905;"Villanueva de avila ";239;5,47646355193151
5258;"Villanueva de Gomez ";142;4,95582705760126
5259;"Villanueva del Aceral ";139;4,93447393313069
5260;"Villanueva del Campillo ";100;4,60517018598809
5261;"Villar de Corneja ";41;3,71357206670431
5262;"Villarejo del Valle ";380;5,94017125272043
5263;"Villatoro ";184;5,21493575760899
5264;"Vinegra de Morana ";49;3,89182029811063
5265;"Vita ";84;4,43081679884331
5266;"Zapardiel de la Canada ";104;4,64439089914137
5267;"Zapardiel de la Ribera ";111;4,70953020131233
6001;"Acedera ";816;6,70441435496411
6002;"Aceuchal ";5471;8,60721669406383
6003;"Ahillones ";960;6,86693328446188
6004;"Alange ";1914;7,5569505720129
6005;"Albuera, La ";2046;7,62364194651157
6006;"Alburquerque ";5486;8,60995467149755
6007;"Alconchel ";1790;7,4899708988348
6008;"Alconera ";747;6,61606518513282
6009;"Aljucen ";240;5,48063892334199
6010;"Almendral ";1296;7,16703787691222
6011;"Almendralejo ";34265;10,4418797040199
6012;"Arroyo de San Servan ";4175;8,33686963728496
6013;"Atalaya ";302;5,71042701737487
6014;"Azuaga ";8031;8,99106433218846
6015;"Badajoz ";149892;11,9176703137539
6016;"Barcarrota ";3634;8,19808924895612
6017;"Baterno ";318;5,76205138278018
6018;"Benquerencia de la Serena ";888;6,78897174299217
6019;"Berlanga ";2434;7,79729127354747
6020;"Bienvenida ";2218;7,70436116791031
6021;"Bodonal de la Sierra ";1081;6,98564181763921
6022;"Burguillos del Cerro ";3179;8,0643219609108
6023;"Cabeza del Buey ";5138;8,54441917766983
6024;"Cabeza la Vaca ";1391;7,23777819192344
6025;"Calamonte ";6330;8,75305551513822
6026;"Calera de Leon ";1014;6,92165818415113
6027;"Calzadilla de los Barros ";845;6,73933662735717
6028;"Campanario ";5150;8,54675199365778
6029;"Campillo de Llerena ";1414;7,25417784645652
6030;"Capilla ";191;5,25227342804663
6031;"Carmonita ";561;6,3297209055227
6032;"Carrascalejo, El ";71;4,26267987704132
6033;"Casas de Don Pedro ";1560;7,35244110024358
6034;"Casas de Reina ";199;5,29330482472449
6035;"Castilblanco ";1085;6,98933526597456
6036;"Castuera ";6163;8,72631895096224
6042;"Cheles ";1221;7,1074254741107
6037;"Codosera, La ";2197;7,69484807238461
6038;"Cordobilla de Lacara ";960;6,86693328446188
6039;"Coronada, La ";2195;7,69393732550927
6040;"Corte de Peleas ";1312;7,17930796950403
6041;"Cristina ";556;6,32076829425058
6043;"Don alvaro ";781;6,66057514983969
6044;"Don Benito ";36971;10,5178891005235
6045;"Entrin Bajo ";562;6,33150184989369
6046;"Esparragalejo ";1489;7,30586003268401
6047;"Esparragosa de la Serena ";1060;6,96602418710611
6048;"Esparragosa de Lares ";972;6,87935580446044
6049;"Feria ";1209;7,09754885061479
6050;"Fregenal de la Sierra ";4968;8,51077262361331
6051;"Fuenlabrada de los Montes ";1921;7,56060116276856
6052;"Fuente de Cantos ";4941;8,50532301884575
6053;"Fuente del Arco ";709;6,56385552653213
6054;"Fuente del Maestre ";6856;8,83287946027762
6055;"Fuentes de Leon ";2415;7,78945456608667
6056;"Garbayuela ";543;6,29710931993394
6057;"Garlitos ";630;6,44571981938558
6058;"Garrovilla, La ";2453;7,80506704425849
6059;"Granja de Torrehermosa ";2160;7,67786350067821
6903;"Guadiana del Caudillo ";2527;7,83478810738819
6060;"Guarena ";7151;8,8750074860484
6061;"Haba, La ";1286;7,15929190479756
6062;"Helechosa de los Montes ";716;6,57368016696065
6063;"Herrera del Duque ";3686;8,21229713822977
6064;"Higuera de la Serena ";969;6,87626461189077
6065;"Higuera de Llerena ";352;5,8636311755981
6066;"Higuera de Vargas ";2020;7,61085279039525
6067;"Higuera la Real ";2359;7,76599307940768
6068;"Hinojosa del Valle ";514;6,24222326545517
6069;"Hornachos ";3749;8,22924441673591
6070;"Jerez de los Caballeros ";9615;9,17107965802288
6071;"Lapa, La ";287;5,65948221575962
6073;"Llera ";888;6,78897174299217
6074;"Llerena ";5929;8,68761084370737
6072;"Lobon ";2837;7,95050243480885
6075;"Magacela ";552;6,31354804627709
6076;"Maguilla ";1007;6,91473089271856
6077;"Malcocinado ";395;5,97888576490112
6078;"Malpartida de la Serena ";599;6,39526159811545
6079;"Manchita ";760;6,63331843328038
6080;"Medellin ";2306;7,743269700829
6081;"Medina de las Torres ";1280;7,15461535691366
6082;"Mengabril ";472;6,15697898558556
6083;"Merida ";58971;10,9848010766259
6084;"Mirandilla ";1349;7,20711885620776
6085;"Monesterio ";4306;8,36776467792431
6086;"Montemolin ";1455;7,28276117960559
6087;"Monterrubio de la Serena ";2490;7,82003798945875
6088;"Montijo ";15789;9,66706877402189
6089;"Morera, La ";736;6,60123011872888
6090;"Nava de Santiago, La ";1005;6,91274282049318
6091;"Navalvillar de Pela ";4671;8,44912846050211
6092;"Nogales ";700;6,5510803350434
6093;"Oliva de la Frontera ";5403;8,59470963384407
6094;"Oliva de Merida ";1798;7,49443021503157
6095;"Olivenza ";12090;9,40013394360884
6096;"Orellana de la Sierra ";245;5,50125821054473
6097;"Orellana la Vieja ";2836;7,95014988765202
6098;"Palomas ";697;6,54678541076052
6099;"Parra, La ";1383;7,23201033166476
6100;"Penalsordo ";1042;6,94889722231331
6101;"Peraleda del Zaucejo ";565;6,33682573114644
6102;"Puebla de Alcocer ";1240;7,12286665859908
6103;"Puebla de la Calzada ";5970;8,69450220638665
6104;"Puebla de la Reina ";789;6,67076632084587
6107;"Puebla de Obando ";1894;7,54644627374602
6108;"Puebla de Sancho Perez ";2793;7,93487156594518
6105;"Puebla del Maestre ";759;6,63200177739563
6106;"Puebla del Prior ";515;6,24416690066374
6902;"Pueblonuevo del Guadiana ";2046;7,62364194651157
6109;"Quintana de la Serena ";4818;8,48011418317482
6110;"Reina ";169;5,12989871492307
6111;"Rena ";655;6,48463523563525
6112;"Retamal de Llerena ";475;6,16331480403464
6113;"Ribera del Fresno ";3440;8,14322675036744
6114;"Risco ";158;5,06259503302697
6115;"Roca de la Sierra, La ";1515;7,32317071794347
6116;"Salvaleon ";1893;7,54591815120932
6117;"Salvatierra de los Barros ";1712;7,44541755670169
6119;"San Pedro de Merida ";877;6,77650699237218
6123;"San Vicente de Alcantara ";5689;8,64628976475065
6118;"Sancti-Spiritus ";227;5,4249500174814
6120;"Santa Amalia ";4149;8,33062262033287
6121;"Santa Marta ";4301;8,36660283278374
6122;"Santos de Maimona, Los ";8254;9,01845321031253
6124;"Segura de Leon ";2012;7,60688453121963
6125;"Siruela ";2017;7,60936653795421
6126;"Solana de los Barros ";2692;7,89803969076462
6127;"Talarrubias ";3576;8,18200013629341
6128;"Talavera la Real ";5484;8,60959004068221
6129;"Taliga ";721;6,58063913728495
6130;"Tamurejo ";225;5,41610040220442
6131;"Torre de Miguel Sesmero ";1261;7,13966033596492
6132;"Torremayor ";1049;6,9555926083963
6133;"Torremejia ";2259;7,722677516468
6134;"Trasierra ";654;6,4831073514572
6135;"Trujillanos ";1442;7,27378631784489
6136;"Usagre ";1851;7,5234813125735
6137;"Valdecaballeros ";1135;7,0343879299155
6901;"Valdelacalzada ";2784;7,93164402145431
6138;"Valdetorres ";1246;7,1276936993474
6139;"Valencia de las Torres ";645;6,46925031679577
6140;"Valencia del Mombuey ";766;6,64118216974059
6141;"Valencia del Ventoso ";2084;7,64204440287326
6146;"Valle de la Serena ";1302;7,17165682276851
6147;"Valle de Matamoros ";391;5,96870755998537
6148;"Valle de Santa Ana ";1175;7,06902342657826
6142;"Valverde de Burguillos ";296;5,69035945432406
6143;"Valverde de Leganes ";4184;8,33902300574476
6144;"Valverde de Llerena ";645;6,46925031679577
6145;"Valverde de Merida ";1086;6,99025650049388
6149;"Villafranca de los Barros ";13289;9,49469190433151
6150;"Villagarcia de la Torre ";945;6,85118492749374
6151;"Villagonzalo ";1295;7,16626597413364
6152;"Villalba de los Barros ";1574;7,36137542897735
6153;"Villanueva de la Serena ";26021;10,1666591833034
6154;"Villanueva del Fresno ";3489;8,15737044118677
6156;"Villar de Rena ";1413;7,25347038268453
6155;"Villar del Rey ";2273;7,72885582385254
6157;"Villarta de los Montes ";516;6,24610676548156
6158;"Zafra ";16857;9,73252127978031
6159;"Zahinos ";2844;7,95296679092313
6160;"Zalamea de la Serena ";3786;8,23906533176927
6162;"Zarza, La ";3586;8,18479265416508
6161;"Zarza-Capilla ";359;5,88332238848828
7002;"Alaior ";8997;9,10464646741712
7001;"Alaro ";5275;8,57073395834427
7003;"Alcudia ";19763;9,89156678164044
7004;"Algaida ";5410;8,59600437184053
7005;"Andratx ";11093;9,31406955773866
7901;"Ariany ";871;6,7696419768525
7006;"Arta ";7381;8,90666440977005
7007;"Banyalbufar ";548;6,30627528694802
7008;"Binissalem ";7850;8,96826881077645
7009;"Buger ";1022;6,92951677076365
7010;"Bunyola ";6706;8,81075792702617
7011;"Calvia ";50328;10,8263168612499
7012;"Campanet ";2524;7,8336002236611
7013;"Campos ";9892;9,19948162864131
7014;"Capdepera ";11420;9,34312148321
7064;"Castell, Es ";7635;8,94049821765273
7015;"Ciutadella de Menorca ";29098;10,2784247222753
7016;"Consell ";3862;8,25894046298846
7017;"Costitx ";1205;7,09423484592476
7018;"Deia ";713;6,5694814204143
7026;"Eivissa ";49975;10,8192781593686
7019;"Escorca ";236;5,46383180502561
7020;"Esporles ";4922;8,501470230951
7021;"Estellencs ";336;5,8171111599632
7022;"Felanitx ";17412;9,76491490267219
7023;"Ferreries ";4571;8,42748727833174
7024;"Formentera ";11878;9,38244322857581
7025;"Fornalutx ";703;6,55535689181067
7027;"Inca ";30651;10,3304205672595
7028;"Lloret de Vistalegre ";1233;7,11720550316434
7029;"Lloseta ";5639;8,63746202380718
7030;"Llubi ";2176;7,68524360797583
7031;"Llucmajor ";34618;10,4521290569863
7033;"Manacor ";40170;10,6008757273533
7034;"Mancor de la Vall ";1321;7,18614430452233
7032;"Mao-Mahon ";28006;10,2401740519157
7035;"Maria de la Salut ";2113;7,65586401761606
7036;"Marratxi ";35726;10,4836339940088
7037;"Mercadal, Es ";5091;8,53522955390234
7902;"Migjorn Gran, Es ";1429;7,26473017792987
7038;"Montuiri ";2850;7,9550742732627
7039;"Muro ";6723;8,81328976246904
7040;"Palma de Mallorca ";400578;12,9006637830823
7041;"Petra ";2816;7,94307271727793
7044;"Pobla, Sa ";12694;9,44888471986641
7042;"Pollenca ";16115;9,68750579424954
7043;"Porreres ";5267;8,56921621948339
7045;"Puigpunyent ";2018;7,60986220091355
7059;"Salines, Ses ";5018;8,52078672692637
7046;"Sant Antoni de Portmany ";23631;10,0703146883714
7049;"Sant Joan ";2035;7,6182510978767
7050;"Sant Joan de Labritja ";5872;8,67795057029435
7048;"Sant Josep de sa Talaia ";25674;10,1532340856449
7051;"Sant Llorenc des Cardassar ";8146;9,00528228820836
7052;"Sant Lluis ";7521;8,9254543868264
7053;"Santa Eugenia ";1638;7,40123126441302
7054;"Santa Eularia des Riu ";35812;10,486038311754
7055;"Santa Margalida ";11672;9,36494809020262
7056;"Santa Maria del Cami ";6685;8,80762148953604
7057;"Santanyi ";11316;9,33397293242146
7058;"Selva ";3890;8,26616443661249
7047;"Sencelles ";3082;8,03333401588006
7060;"Sineu ";3612;8,19201691453688
7061;"Soller ";13648;9,52134826973146
7062;"Son Servera ";11449;9,34565766892381
7063;"Valldemossa ";2005;7,60339933974067
7065;"Vilafranca de Bonany ";2913;7,97693875695943
8001;"Abrera ";12071;9,39856116070113
8002;"Aguilar de Segarra ";246;5,50533153593236
8014;"Aiguafreda ";2465;7,80994708647679
8003;"Alella ";9660;9,17574892720656
8004;"Alpens ";290;5,66988092298052
8005;"Ametlla del Valles, L' ";8303;9,02437217426203
8006;"Arenys de Mar ";15289;9,63488889456061
8007;"Arenys de Munt ";8736;9,07520769798469
8008;"Argencola ";223;5,40717177146012
8009;"Argentona ";11978;9,39082691282441
8010;"Artes ";5665;8,64206217346211
8011;"Avia ";2225;7,70751219460034
8012;"Avinyo ";2248;7,71779621101358
8013;"Avinyonet del Penedes ";1652;7,40974195408092
8015;"Badalona ";215654;12,281430550478
8904;"Badia del Valles ";13502;9,51059310160182
8016;"Baga ";2188;7,69074316354187
8017;"Balenya ";3711;8,2190566610606
8018;"Balsareny ";3324;8,10892415597534
8252;"Barbera del Valles ";32545;10,3903790260065
8019;"Barcelona ";1604555;14,288357017536
8020;"Begues ";6670;8,80537513890967
8021;"Bellprat ";74;4,30406509320417
8022;"Berga ";16238;9,69510945342239
8023;"Bigues i Riells ";8858;9,08907628448314
8024;"Borreda ";503;6,22059017009974
8025;"Bruc, El ";2032;7,61677580869837
8026;"Brull, El ";254;5,53733426701854
8027;"Cabanyes, Les ";967;6,87419849545329
8028;"Cabrera d'Anoia ";1348;7,20637729147225
8029;"Cabrera de Mar ";4522;8,41670965283791
8030;"Cabrils ";7250;8,88875674784872
8031;"Calaf ";3426;8,13914867888407
8034;"Calders ";968;6,87523208727658
8033;"Caldes de Montbui ";17098;9,74671677658618
8032;"Caldes d'Estrac ";2717;7,90728360942635
8035;"Calella ";18226;9,81060442505607
8037;"Calldetenes ";2427;7,7944112057266
8038;"Callus ";2024;7,61283103040736
8036;"Calonge de Segarra ";197;5,28320372873799
8039;"Campins ";491;6,19644412779452
8040;"Canet de Mar ";14177;9,55937621211763
8041;"Canovelles ";15906;9,67445167551708
8042;"Canoves i Samalus ";2897;7,97143099776935
8043;"Canyelles ";4375;8,38366179879172
8044;"Capellades ";5268;8,56940606286317
8045;"Capolat ";92;4,52178857704904
8046;"Cardedeu ";17938;9,79467664667795
8047;"Cardona ";4898;8,49658223751211
8048;"Carme ";792;6,67456139181443
8049;"Casserres ";1541;7,34018683532012
8057;"Castell de l'Areny ";73;4,29045944114839
8052;"Castellar de n'Hug ";159;5,06890420222023
8050;"Castellar del Riu ";175;5,16478597392351
8051;"Castellar del Valles ";23442;10,0622845642831
8053;"Castellbell i el Vilar ";3566;8,17919979842309
8054;"Castellbisbal ";12364;9,42254430325201
8055;"Castellcir ";694;6,5424719605068
8056;"Castelldefels ";63891;11,0649337853756
8058;"Castellet i la Gornal ";2212;7,70165236264223
8060;"Castellfollit de Riubregos ";167;5,11799381241676
8059;"Castellfollit del Boix ";434;6,07304453410041
8061;"Castellgali ";1996;7,59890045687141
8062;"Castellnou de Bages ";1266;7,14361760270412
8063;"Castelloli ";574;6,35262939631957
8064;"Castelltercol ";2368;7,7698009960039
8065;"Castellvi de la Marca ";1540;7,33953769540767
8066;"Castellvi de Rosanes ";1771;7,47929963778283
8067;"Centelles ";7372;8,90544431878971
8268;"Cercs ";1209;7,09754885061479
8266;"Cerdanyola del Valles ";57413;10,958026037501
8068;"Cervello ";8851;9,08828572596888
8069;"Collbato ";4389;8,38685668968823
8070;"Collsuspina ";343;5,83773044716594
8071;"Copons ";307;5,7268477475872
8072;"Corbera de Llobregat ";14240;9,56381018496597
8073;"Cornella de Llobregat ";86376;11,366465138427
8074;"Cubelles ";14420;9,57637141083894
8075;"Dosrius ";5215;8,55929436743487
8076;"Esparreguera ";21701;9,98511362141607
8077;"Esplugues de Llobregat ";45626;10,7282330084528
8078;"Espunyola, L' ";252;5,52942908751142
8254;"Esquirol, L' ";2150;7,67322312112171
8079;"Estany, L' ";398;5,98645200528444
8134;"Figaro-Montmany ";1094;6,99759598298193
8080;"Figols ";43;3,76120011569356
8082;"Fogars de la Selva ";1470;7,29301767977278
8081;"Fogars de Montclus ";477;6,16751649088834
8083;"Folgueroles ";2285;7,7341213033283
8084;"Fonollosa ";1393;7,23921497377981
8085;"Font-rubi ";1348;7,20637729147225
8086;"Franqueses del Valles, Les ";19446;9,8753966723696
8090;"Gaia ";168;5,12396397940326
8087;"Gallifa ";197;5,28320372873799
8088;"Garriga, La ";15740;9,66396052197139
8089;"Gava ";46405;10,7451624910295
8091;"Gelida ";7253;8,88917045536341
8092;"Gironella ";4925;8,50207955360619
8093;"Gisclareny ";27;3,29583686600433
8094;"Granada, La ";2085;7,6425241342329
8095;"Granera ";80;4,38202663467388
8096;"Granollers ";60101;11,00378175932
8097;"Gualba ";1414;7,25417784645652
8099;"Guardiola de Bergueda ";930;6,8351845861473
8100;"Gurb ";2545;7,84188592898462
8101;"Hospitalet de Llobregat, L' ";252171;12,4378627077966
8162;"Hostalets de Pierola, Els ";2887;7,96797317966293
8102;"Igualada ";38751;10,5649118409001
8103;"Jorba ";838;6,73101810048208
8104;"Llacuna, La ";883;6,78332520060396
8105;"Llagosta, La ";13252;9,49190376341979
8107;"Llica d'Amunt ";14742;9,59845584174923
8108;"Llica de Vall ";6383;8,76139348525606
8106;"Llinars del Valles ";9570;9,166388484447
8109;"Lluca ";280;5,63478960316925
8110;"Malgrat de Mar ";18371;9,81852861330894
8111;"Malla ";262;5,5683445037611
8112;"Manlleu ";20228;9,91482306219987
8113;"Manresa ";74655;11,2206327799608
8242;"Marganell ";280;5,63478960316925
8114;"Martorell ";27694;10,2289710622147
8115;"Martorelles ";4756;8,46716225781067
8116;"Masies de Roda, Les ";715;6,57228254269401
8117;"Masies de Voltrega, Les ";3165;8,05990833457828
8118;"Masnou, El ";22923;10,0398960523157
8119;"Masquefa ";8335;9,02821879518489
8120;"Matadepera ";8900;9,09380655572023
8121;"Mataro ";124867;11,7350044498346
8122;"Mediona ";2273;7,72885582385254
8138;"Moia ";5865;8,67675776108758
8123;"Molins de Rei ";25155;10,1328119629254
8124;"Mollet del Valles ";51650;10,8522454745478
8128;"Monistrol de Calders ";697;6,54678541076052
8127;"Monistrol de Montserrat ";2901;7,9728107841214
8125;"Montcada i Reixac ";34377;10,4451430150946
8130;"Montclar ";120;4,78749174278205
8131;"Montesquiu ";943;6,84906628263346
8126;"Montgat ";11501;9,35018926709258
8132;"Montmajor ";476;6,16541785423142
8133;"Montmaneu ";156;5,04985600724954
8135;"Montmelo ";8835;9,0864763847538
8136;"Montornes del Valles ";16172;9,69103663076066
8137;"Montseny ";319;5,76519110278484
8129;"Muntanyola ";606;6,40687998606931
8139;"Mura ";203;5,31320597904179
8140;"Navarcles ";6012;8,70151275087287
8141;"Navas ";6103;8,71653573254449
8142;"Nou de Bergueda, La ";153;5,03043792139244
8143;"odena ";3623;8,19505769089508
8145;"Olerdola ";3518;8,1656479252975
8146;"Olesa de Bonesvalls ";1715;7,44716835960004
8147;"Olesa de Montserrat ";23536;10,0662864428412
8148;"Olivella ";3569;8,18004072349016
8149;"Olost ";1182;7,07496319796604
8144;"Olvan ";856;6,75227037614174
8150;"Oris ";308;5,73009978297357
8151;"Orista ";559;6,3261494731551
8152;"Orpi ";139;4,93447393313069
8153;"orrius ";688;6,53378883793334
8154;"Pacs del Penedes ";893;6,7945865808765
8155;"Palafolls ";9132;9,11954000764969
8156;"Palau-solita i Plegamans ";14457;9,57893400530844
8157;"Palleja ";11298;9,33238099788521
8905;"Palma de Cervello, La ";2966;7,99496952269788
8158;"Papiol, El ";4071;8,31164394850298
8159;"Parets del Valles ";18901;9,84697010970096
8160;"Perafita ";419;6,03787091992214
8161;"Piera ";14991;9,61520530001231
8163;"Pineda de Mar ";25968;10,1646202897544
8164;"Pla del Penedes, El ";1230;7,11476944836646
8165;"Pobla de Claramunt, La ";2150;7,67322312112171
8166;"Pobla de Lillet, La ";1139;7,03790596344718
8167;"Polinya ";8226;9,01505514879037
